1140, -21717760 
1141, -21448704 
1142, -21632000 
1143, -21390336 
1144, -21521664 
1145, -21750528 
1146, -21541376 
1147, -21339392 
1148, -21260800 
1149, -21203200 
1150, -21139456 
1151, -21599488 
1152, -21258240 
1153, -21661184 
1154, -21374720 
1155, -21456640 
1156, -21545984 
1157, -21610496 
1158, -21900800 
1159, -21563392 
1160, -21605632 
1161, -21862400 
1162, -21969664 
1163, -21929472 
1164, -21991680 
1165, -22686976 
1166, -22431744 
1167, -23181312 
1168, -22817792 
1169, -23500032 
1170, -23927040 
1171, -23518208 
1172, -24637952 
1173, -24465408 
1174, -25423616 
1175, -25317888 
1176, -26015744 
1177, -26598656 
1178, -26568960 
1179, -27088896 
1180, -27735808 
1181, -28198144 
1182, -28300544 
1183, -29080832 
1184, -29033472 
1185, -30211072 
1186, -30335744 
1187, -31161856 
1188, -31401984 
1189, -31884544 
1190, -32374528 
1191, -32150784 
1192, -32744960 
1193, -32943616 
1194, -33583872 
1195, -33523968 
1196, -33976832 
1197, -34488576 
1198, -34035456 
1199, -34772736 
1200, -34358528 
1201, -35129856 
1202, -34988544 
1203, -35024384 
1204, -35311616 
1205, -35271424 
1206, -35689216 
1207, -35619072 
1208, -35933952 
1209, -35622144 
1210, -35964928 
1211, -35084032 
1212, -35468544 
1213, -35154944 
1214, -35402752 
1215, -34952192 
1216, -34691584 
1217, -34390784 
1218, -34053888 
1219, -34036992 
1220, -33056768 
1221, -33015808 
1222, -32694272 
1223, -32217344 
1224, -31714816 
1225, -31070720 
1226, -30769152 
1227, -29914368 
1228, -29569024 
1229, -29001216 
1230, -28395008 
1231, -28131328 
1232, -27687168 
1233, -27355392 
1234, -26607616 
1235, -26188032 
1236, -25508352 
1237, -25005056 
1238, -23820800 
1239, -23815680 
1240, -23045888 
1241, -22279424 
1242, -21644800 
1243, -20894976 
1244, -21145344 
1245, -20184576 
1246, -20433152 
1247, -19625472 
1248, -19571968 
1249, -19294464 
1250, -19351296 
1251, -18739712 
1252, -18590720 
1253, -17973504 
1254, -17666560 
1255, -17263104 
1256, -16423936 
1257, -16416256 
1258, -15939584 
1259, -15696128 
1260, -15132928 
1261, -14992128 
1262, -14458368 
1263, -14936832 
1264, -14114048 
1265, -14293760 
1266, -14084352 
1267, -13502464 
1268, -14015232 
1269, -13364224 
1270, -13892864 
1271, -13495808 
1272, -14697728 
1273, -13896960 
1274, -14715392 
1275, -14049792 
1276, -14644736 
1277, -15245056 
1278, -15056896 
1279, -15523328 
1280, -15456512 
1281, -15964416 
1282, -15567616 
1283, -16756992 
